hit_id,adv_form_lower,adj_form_lower,bigram_lower,neg_form_lower,all_forms_lower,text_window,token_str
pcc_eng_28_012.5062_x0186294_07:23-24-25,remotely,believable,remotely_believable,n't,n't_remotely_believable,"suspense , the special effects are n't remotely believable , the acting is wooden ,","The thrills are n't thrilling , the jokes are n't funny , the mystery has no suspense , the special effects are n't remotely believable , the acting is wooden , the secret baddie is glaringly obvious ."
nyt_eng_19980219_0135_21:15-16-17,remotely,believable,remotely_believable,never,never_remotely_believable,little-girl voice and exaggerated vampings are never remotely believable .,"neither is convincing , particularly Shue , whose little-girl voice and exaggerated vampings are never remotely believable ."
pcc_eng_26_034.2431_x0537408_14:17-18-19,remotely,believable,remotely_believable,never,never_remotely_believable,"the actors , because it 's never remotely believable that john 's fancy jeep could","The cat-and - mouse story holds the interest due to the actors , because it 's never remotely believable that John 's fancy jeep could keep up with the fleet-footed Ben through all of these rock-strewn mountains and ravines ."
pcc_eng_20_002.7147_x0027444_12:13-22-23,remotely,believable,remotely_believable,none,none_remotely_believable,"n't even notice that none of the meetings , conversations or reactions are remotely believable or realistic .","No way ! ) , most probably wo n't even notice that none of the meetings , conversations or reactions are remotely believable or realistic ."
nyt_eng_19970623_0561_27:01-10-11,remotely,believable,remotely_believable,none,none_remotely_believable,"none of this , needless to say , is remotely believable _ nor is the","none of this , needless to say , is remotely believable _ nor is the apocalyptic ending that reunites the demented Devi with her alleged birth parents ."
pcc_eng_19_050.7976_x0803803_11:1-5-6,remotely,believable,remotely_believable,none,none_remotely_believable,"none of it is remotely believable , but it 's easy on","None of it is remotely believable , but it 's easy on the eyes ( and the brain ) ."
pcc_eng_03_032.9083_x0516822_21:13-18-19,remotely,believable,remotely_believable,nor,nor_remotely_believable,"of , nor is the trial itself remotely believable .","There 's not much of a payoff at the end of , nor is the trial itself remotely believable ."
nyt_eng_20060727_0193_19:1-4-5,remotely,believable,remotely_believable,nor,nor_remotely_believable,"nor is it remotely believable that peter , a titled and","nor is it remotely believable that Peter , a titled and class-conscious Brit , would be dazzled by this gauche American beyond a quick roll in the hay , even if she is played by Scarlett Johansson ."
pcc_eng_00_062.0217_x0986499_27:3-5-6,remotely,believable,remotely_believable,not,not_remotely_believable,"he 's not even remotely believable as a legitimate "" pundit ""","He 's not even remotely believable as a legitimate "" pundit "" , there 's something so undeniably CRAZY about his thinking ."
nyt_eng_20050708_0167_69:16-18-19,remotely,believable,remotely_believable,not,not_remotely_believable,"impala , it 's just not even remotely believable . ''","do n't try to shill for the GXP and the Impala , it 's just not even remotely believable . ''"
nyt_eng_20050818_0085_19:4-6-7,remotely,believable,remotely_believable,not,not_remotely_believable,the actor may not be remotely believable as a man of international mystery,"the actor may not be remotely believable as a man of international mystery , but those baby blues look cold enough to freeze water and his wolfish leer suggests its own terrors ."
pcc_eng_14_005.6855_x0075896_21:08-09-10,remotely,believable,remotely_believable,nothing,nothing_remotely_believable,"very boring , nothing unexpected and nothing remotely believable .","Is very boring , nothing unexpected and nothing remotely believable ."
nyt_eng_19991104_0204_12:4-5-6,remotely,believable,remotely_believable,nothing,nothing_remotely_believable,although there is nothing remotely believable about this drawn-out cat-and-mouse game of,"although there is nothing remotely believable about this drawn-out cat-and-mouse game of a movie crossed with a whodunit , that 's almost the point ."
pcc_eng_01_094.2466_x1507768_26:1-3-4,remotely,believable,remotely_believable,nothing,nothing_remotely_believable,"nothing is remotely believable here , especially the bitchy ,","Nothing is remotely believable here , especially the bitchy , obnoxious lines they 've given Shirley Mac Laine as the grandmother from Hell ( "" Come in , I 'll put on a pot of bourbon "" ) ."
nyt_eng_20000309_0304_4:40-41-42,remotely,believable,remotely_believable,nothing,nothing_remotely_believable,"york times , `` there is nothing remotely believable . ''","left to retrieve the corpses , his gorgeous protegee , Amelia Donaghy -LRB- Angelina Jolie -RRB- , gets the creepy end of an adventure in which , Stephen Holden wrote in The New York Times , `` there is nothing remotely believable . ''"
