hit_id,adv_form_lower,adj_form_lower,bigram_lower,neg_form_lower,all_forms_lower,text_window,token_str
pcc_eng_20_035.8938_x0564043_066:42-43-44,exactly,pleasant,exactly_pleasant,n't,n't_exactly_pleasant,as quite a surprise that was n't exactly pleasant .,"Things were kind of rushed at dinner time last night , and I just served it on croissants with no description , just like I serve regular chicken salad , and apparently the taste came as quite a surprise that was n't exactly pleasant ."
pcc_eng_07_056.6727_x0899754_18:10-11-12,exactly,pleasant,exactly_pleasant,n't,n't_exactly_pleasant,"smell of egg , which is n't exactly pleasant - especially when left on for","whilst they do smell of egg , which is n't exactly pleasant - especially when left on for 15 minutes , they 're fantastic ."
pcc_eng_00_032.7484_x0513152_29:21-22-23,exactly,pleasant,exactly_pleasant,n't,n't_exactly_pleasant,", in a tone that was n't exactly pleasant .",""" I am pleasantly surprised that we have everyone here , "" said Wright , in a tone that was n't exactly pleasant ."
pcc_eng_21_094.6614_x1513257_82:36-37-38,exactly,pleasant,exactly_pleasant,n't,n't_exactly_pleasant,... the prep for it was n't exactly pleasant ... and then he would receive,""" Ma 's gonna positively FLIP when I call and tell her THAT ! "" he thought as they walked him down to be given his body changing device ... the prep for it was n't exactly pleasant ... and then he would receive his very first make - over complete with long curly hair , the make - up , all Ashley 's existing jewelery , ( and Boy ! , err ... Girl ! , she 's got a lot ! ) , he 'll be body - hair- less'ed and softened skin'ed and have pretty painted toes and new glamor-length painted nails !"
pcc_eng_04_074.3560_x1184839_193:3-4-5,exactly,pleasant,exactly_pleasant,n't,n't_exactly_pleasant,"It was n't exactly pleasant . ""","It was n't exactly pleasant . """
pcc_eng_08_086.5389_x1384743_044:16-17-18,exactly,pleasant,exactly_pleasant,n't,n't_exactly_pleasant,"unfortunately , most of them are n't exactly pleasant .","There are numerous treatments for urethral stricture , but unfortunately , most of them are n't exactly pleasant ."
pcc_eng_16_045.7077_x0723461_33:12-14-15,exactly,pleasant,exactly_pleasant,n't,n't_exactly_pleasant,"40 degrees latitude it would n't be exactly pleasant , i can tell you .",""" Sailing around the globe below 40 degrees latitude it would n't be exactly pleasant , I can tell you ."
pcc_eng_07_053.3169_x0845687_022:5-6-7,exactly,pleasant,exactly_pleasant,n't,n't_exactly_pleasant,"since her father was n't exactly pleasant while conniving his plans , some","Since her father was n't exactly pleasant while conniving his plans , some of the kingdom was still a bit sore at his family and so Anne was forced to squish some open rebellion while in charge during what was known as the "" Mad War "" ."
pcc_eng_10_029.5053_x0460782_13:6-7-8,exactly,pleasant,exactly_pleasant,n't,n't_exactly_pleasant,"is a star that is n't exactly pleasant , it 's the horse part","Is a star that is n't exactly pleasant , it 's the horse part of the archer ."
pcc_eng_29_002.1372_x0018227_22:08-09-10,exactly,pleasant,exactly_pleasant,n't,n't_exactly_pleasant,along or near el camino is n't exactly pleasant .,Walking along or near El Camino is n't exactly pleasant .
nyt_eng_20000124_0058_22:21-22-23,exactly,pleasant,exactly_pleasant,n't,n't_exactly_pleasant,times in my childhood that were n't exactly pleasant .,i think singing was something I grasped as an outlet from a lot of times in my childhood that were n't exactly pleasant .
pcc_eng_00_004.7264_x0060175_54:18-19-20,exactly,pleasant,exactly_pleasant,n't,n't_exactly_pleasant,and apparently making the film was n't exactly pleasant for munn .,"The movie was a bomb with film critics and fans , and apparently making the film was n't exactly pleasant for Munn ."
pcc_eng_12_069.5802_x1108034_34:13-14-15,exactly,pleasant,exactly_pleasant,n't,n't_exactly_pleasant,", a tick laying eggs is n't exactly pleasant , either .","And as the video above shows , a tick laying eggs is n't exactly pleasant , either ."
pcc_eng_00_069.6988_x1110332_24:24-25-26,exactly,pleasant,exactly_pleasant,n't,n't_exactly_pleasant,"'s muddy , handheld aesthetic is n't exactly pleasant .","Crystal Fairy is tough at times to watch -- the characters are n't typically likable and Silva 's muddy , handheld aesthetic is n't exactly pleasant ."
pcc_eng_20_007.5548_x0105630_133:25-26-27,exactly,pleasant,exactly_pleasant,n't,n't_exactly_pleasant,a law- enforcement post ) is n't exactly pleasant to look at either .,"Her father 's Spider - Man costume ( he 's the Spider - Man of the future , a law- enforcement post ) is n't exactly pleasant to look at either ."
pcc_eng_02_030.1133_x0471369_64:09-10-11,exactly,pleasant,exactly_pleasant,n't,n't_exactly_pleasant,"what we 've got planned is n't exactly pleasant for the main characters , but","Some of what we 've got planned is n't exactly pleasant for the main characters , but I think it 's good fodder for drama ."
pcc_eng_12_039.9440_x0629875_20:11-12-13,exactly,pleasant,exactly_pleasant,n't,n't_exactly_pleasant,"the sound scoring glass makes is n't exactly pleasant , so you may also want","( Please note that the sound scoring glass makes is n't exactly pleasant , so you may also want to invest in earplugs or play some Heavy Metal with the volume turned to 11 )"
pcc_eng_17_053.4174_x0846879_07:11-12-13,exactly,pleasant,exactly_pleasant,n't,n't_exactly_pleasant,few weeks in the city were n't exactly pleasant .,But Sikkink 's first few weeks in the city were n't exactly pleasant .
pcc_eng_08_103.7745_x1664023_19:7-8-9,exactly,pleasant,exactly_pleasant,not,not_exactly_pleasant,"so , yeah , it 's not exactly pleasant .","So , yeah , it 's not exactly pleasant ."
pcc_eng_09_032.9444_x0517143_62:08-09-10,exactly,pleasant,exactly_pleasant,not,not_exactly_pleasant,"taste was salty and , whilst not exactly pleasant , it was n't unbearable (","The taste was salty and , whilst not exactly pleasant , it was n't unbearable ( and certainly not enough to stop me from tasting it again and again ) so I leaned forward and ran my tongue over the end of his cock , licking him clean ."
pcc_eng_19_045.8906_x0724622_054:10-11-12,exactly,pleasant,exactly_pleasant,not,not_exactly_pleasant,"died , it felt right ( not exactly pleasant , but good - hard )","When my dad died , it felt right ( not exactly pleasant , but good - hard ) to feel sad ."
pcc_eng_06_073.2295_x1168344_215:3-4-5,exactly,pleasant,exactly_pleasant,not,not_exactly_pleasant,It 's not exactly pleasant to read .,It 's not exactly pleasant to read .
pcc_eng_12_065.6982_x1045737_143:11-12-13,exactly,pleasant,exactly_pleasant,not,not_exactly_pleasant,"admittedly ambitious , but it 's not exactly pleasant to listen to in the theater","Moross 's music is admittedly ambitious , but it 's not exactly pleasant to listen to in the theater ."
pcc_eng_25_092.0955_x1474076_57:1-3-4,exactly,pleasant,exactly_pleasant,not,not_exactly_pleasant,not an exactly pleasant to note to end this letter,"Not an exactly pleasant to note to end this letter from the field with , I 'm afraid ."
pcc_eng_12_039.1205_x0616647_22:16-17-18,exactly,pleasant,exactly_pleasant,not,not_exactly_pleasant,"to be alarmed by ( but not exactly pleasant , either ) .","This is completely normal , painless , and nothing to be alarmed by ( but not exactly pleasant , either ) ."
pcc_eng_23_003.6917_x0043326_32:1-2-3,exactly,pleasant,exactly_pleasant,not,not_exactly_pleasant,not exactly pleasant but normally i 'm relieved of,Not exactly pleasant but normally I 'm relieved of the cold within a day or two .
pcc_eng_13_038.6119_x0608167_15:3-5-6,exactly,pleasant,exactly_pleasant,not,not_exactly_pleasant,"life may not be exactly pleasant , but it is at least","Life may not be exactly pleasant , but it is at least not dull ."
pcc_eng_26_001.8493_x0013729_42:16-18-19,exactly,pleasant,exactly_pleasant,not,not_exactly_pleasant,"years , this city can not be exactly pleasant : it is a bit gloomy","The essential basis of the Russian economy for nearly 300 years , this city can not be exactly pleasant : it is a bit gloomy , very stern , and nevertheless beguiling ."
pcc_eng_25_092.3663_x1478503_046:1-2-3,exactly,pleasant,exactly_pleasant,not,not_exactly_pleasant,Not exactly pleasant to think about .,Not exactly pleasant to think about .
pcc_eng_11_019.6987_x0302394_08:6-7-8,exactly,pleasant,exactly_pleasant,not,not_exactly_pleasant,my memories of midas are not exactly pleasant .,My memories of Midas are not exactly pleasant .
pcc_eng_02_037.8583_x0596439_41:31-32-33,exactly,pleasant,exactly_pleasant,not,not_exactly_pleasant,happen to be your colleagues are not exactly pleasant to work with .,"It can be hard to work in a place wherein you 're not only underappreciated for your hard work , but the people who happen to be your colleagues are not exactly pleasant to work with ."
pcc_eng_01_091.1218_x1457260_02:12-13-14,exactly,pleasant,exactly_pleasant,not,not_exactly_pleasant,"week 's teen wolf that was not exactly pleasant , but one thing we were","So much happened on this week 's Teen Wolf that was not exactly pleasant , but one thing we were surprisingly okay with was Kate 's return ."
pcc_eng_11_085.7332_x1371606_10:24-25-26,exactly,pleasant,exactly_pleasant,not,not_exactly_pleasant,", which is incredibly strong and not exactly pleasant .","Aside from the couch lock effect , one of the downsides of Knightrider Kush is the smell , which is incredibly strong and not exactly pleasant ."
pcc_eng_14_035.4599_x0556617_057:36-38-39,exactly,pleasant,exactly_pleasant,not,not_exactly_pleasant,"work , as home may not be exactly pleasant right now .","Conflict , especially from an adolescent or someone acting childishly is ruining the usually welcoming atmosphere , and it is no wonder you may want to spend more time in work , as home may not be exactly pleasant right now ."
