hit_id,adv_form_lower,adj_form_lower,bigram_lower,neg_form_lower,all_forms_lower,text_window,token_str
pcc_eng_14_002.3265_x0021569_05:08-10-11,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"this , and that should n't be terribly surprising .","Reality echoes this , and that should n't be terribly surprising ."
pcc_eng_01_031.2719_x0489236_1248:39-40-41,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,in the top ten rounds is n't terribly surprising .,"He was on the Johnny Bench Award Watch List a couple years in a row and has always been on various conference and regional teams , so that he ended up taken in the top ten rounds is n't terribly surprising ."
pcc_eng_01_040.7046_x0641599_16:22-23-24,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"and summer , so it was n't terribly surprising to see those contracts rally monday","However , traders rather obviously believe the market will turn decidedly higher during late spring and summer , so it was n't terribly surprising to see those contracts rally Monday ."
pcc_eng_12_061.9454_x0985601_07:28-29-30,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,to record an acoustic ep is n't terribly surprising .,"Though the Georgia natives are most well -known for their swaggering , powerful Southern rock - indebted sound , their choice to record an acoustic EP is n't terribly surprising ."
pcc_eng_11_008.3077_x0118246_13:4-5-6,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,my sadness was n't terribly surprising to anyone who knew these things,"My sadness was n't terribly surprising to anyone who knew these things -- although sometimes I also flew into an irrational , uncontrollable rage , and sometimes I just could n't feel anything at all -- but it went beyond something situational and deeper into a constant , throbbing malaise ."
pcc_eng_16_028.0921_x0438606_75:33-34-35,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"lucques , which i suppose is n't terribly surprising given their common lineage .","Chef Mills seems to be off to a fine start here , and the food at Tavern actually reminded me quite a bit of that at Lucques , which I suppose is n't terribly surprising given their common lineage ."
pcc_eng_21_019.6568_x0301268_044:21-23-24,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"patent side , it would n't be terribly surprising if they did so as well","Given CAFC 's history as exceptionally supportive of locking up knowledge and information on the patent side , it would n't be terribly surprising if they did so as well on the copyright side ( side note : while , normally , copyright cases should travel up the local appeals court route , since this case started as a patent case , even though it ended up as a copyright case , apparently the appeal still goes to CAFC , the court that hears all patent appeals ) ."
pcc_eng_02_007.4824_x0104648_24:3-4-5,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,this is n't terribly surprising when one considers that i adapted,This is n't terribly surprising when one considers that I adapted this recipe when I was in the fifth grade .
pcc_eng_23_093.6536_x1497452_06:08-10-11,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,", i suppose it should n't be terribly surprising .","I mean , I suppose it should n't be terribly surprising ."
pcc_eng_20_049.3265_x0780578_056:17-18-19,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"of those surveyed , which is n't terribly surprising .","It was given as the main reason by 62 % of those surveyed , which is n't terribly surprising ."
pcc_eng_12_035.2706_x0554338_19:43-45-46,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"faced lie , it would n't be terribly surprising if they were enriched among politicians","And while no studies have been done on our political class , given that psychopaths are deceitful , narcissistic backstabbers who never take blame and do n't get embarrassed , even when caught in a bald - faced lie , it would n't be terribly surprising if they were enriched among politicians as well ."
pcc_eng_21_013.0778_x0194994_26:08-09-10,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"our themed strategies , it was n't terribly surprising to see our ultra-defensive sky is","Among our themed strategies , it was n't terribly surprising to see our ultra-defensive Sky Is Falling Portfolio turn in a positive performance while the majority struggled to stay in green territory ; among the worst performers were the High Tech Portfolio and the Energy Bull Portfolio as weakness in both of these sectors was quite pronounced throughout the week ."
pcc_eng_14_002.1689_x0019012_147:3-4-5,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,That was n't terribly surprising .,That was n't terribly surprising .
pcc_eng_02_086.3981_x1380618_07:20-21-22,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"personae non gratae , which is n't terribly surprising given teigen 's liberal views and","First up : "" Make America Great Again "" supporters have been deemed personae non gratae , which is n't terribly surprising given Teigen 's liberal views and the fact that she herself has been blocked by President Trump ."
pcc_eng_13_095.4458_x1526377_23:3-4-5,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,This is n't terribly surprising .,This is n't terribly surprising .
pcc_eng_20_003.6538_x0042567_04:3-4-5,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"this is n't terribly surprising , really : rationality has never","This is n't terribly surprising , really : rationality has never been a match for rhetoric in our culture of 24 - hour news cycles ."
