hit_id,adv_form_lower,adj_form_lower,bigram_lower,neg_form_lower,all_forms_lower,text_window,token_str
pcc_eng_25_085.8967_x1373943_094:08-09-10,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,hear that they were wiccan was n't terribly surprising considering some of petunia 's beliefs,"To hear that they were Wiccan was n't terribly surprising considering some of Petunia 's beliefs , but the gravity of her tone did n't match the subject matter ."
pcc_eng_23_004.4353_x0055251_56:07-09-10,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"all though , this should n't be terribly surprising -- a recent university of kansas","In all though , this should n't be terribly surprising -- a recent University of Kansas School of Businessstudy [ PDF ] revealed that for $ 1 given to a federal politician as a business , you get $ 243 USD in kickbacks -- either indirectly ( via lesser taxation ) or directly siphoned off citizens taxes ."
pcc_eng_02_015.9792_x0242595_050:14-15-16,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"athletic retail , so this is n't terribly surprising .","Nike has long been the king of athletic retail , so this is n't terribly surprising ."
pcc_eng_05_091.1692_x1458640_02:6-7-8,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,but -- and this is n't terribly surprising -- the navy 's biofuel project,But -- and this is n't terribly surprising -- the navy 's biofuel project has become a political issue .
pcc_eng_08_074.9158_x1196794_11:3-5-6,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,that should n't be terribly surprising considering that kia pulled in former,That should n't be terribly surprising considering that Kia pulled in former BMW M engineering boss Albert Biermann to define the chassis dynamics .
pcc_eng_16_028.0921_x0438606_75:33-34-35,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"lucques , which i suppose is n't terribly surprising given their common lineage .","Chef Mills seems to be off to a fine start here , and the food at Tavern actually reminded me quite a bit of that at Lucques , which I suppose is n't terribly surprising given their common lineage ."
pcc_eng_24_071.6162_x1142220_15:4-5-6,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,that response was n't terribly surprising to the folks here at pe,That response was n't terribly surprising to the folks here at PE Hub .
pcc_eng_26_030.9978_x0484716_03:32-33-34,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,wynn ) founder and chief are n't terribly surprising .,"In light of the allegations that surfaced a couple of weeks ago , this week 's news about Wynn Resorts , Limited ( NASDAQ : WYNN ) founder and chief are n't terribly surprising ."
pcc_eng_24_028.4296_x0443549_09:4-5-6,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,this decision is n't terribly surprising as china is critical to the,This decision is n't terribly surprising as China is critical to the company 's future as NEVS has recently signed a $ 1 billion deal with China Volant Industry Co. ( Volinco ) and a $ 12 billion deal with China's Panda New Energy .
pcc_eng_07_023.4162_x0362485_18:3-4-5,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,Which is n't terribly surprising :,Which is n't terribly surprising :
pcc_eng_19_018.4408_x0281436_22:3-4-5,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"this is n't terribly surprising , but it 's somewhat sad","This is n't terribly surprising , but it 's somewhat sad to see things left out from such a robust narrative ."
pcc_eng_12_006.3881_x0086884_21:7-8-9,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"the president recordings , which is n't terribly surprising considering their collaborative efforts ... including","The President recordings , which is n't terribly surprising considering their collaborative efforts ... including Claude 's ... , which Horvitz contributes to on organ ( and also has contributions from Bill Frisell and Carol Emanuel among others ) ."
pcc_eng_20_016.1013_x0243837_20:4-5-6,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"this probably is n't terribly surprising , if you read with any","This probably is n't terribly surprising , if you read with any regularity ."
pcc_eng_24_107.07093_x1726501_02:7-8-9,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"for that reason , it was n't terribly surprising that gamel was optioned down to","For that reason , it was n't terribly surprising that Gamel was optioned down to Nashville on Sunday morning for a fresh arm ."
pcc_eng_07_106.6523_x1707553_68:20-21-22,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,through a social media site is n't terribly surprising provided their affinity for web- based,"As for the Taliban , the fact that their taking shots at NATO through a social media site is n't terribly surprising provided their affinity for web- based propaganda , including their site "" Islamic Emirate of Afghanistan , "" a website that posts messages , battlefield reports and propaganda for the Taliban ."
pcc_eng_25_006.6739_x0092171_51:07-09-10,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"one hand , it would n't be terribly surprising if the first round became wall","On one hand , it would n't be terribly surprising if the first round became Wall 's springboard to the next tier of superstars ."
pcc_eng_20_003.6538_x0042567_04:3-4-5,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"this is n't terribly surprising , really : rationality has never","This is n't terribly surprising , really : rationality has never been a match for rhetoric in our culture of 24 - hour news cycles ."
pcc_eng_27_057.7239_x0916890_13:7-8-9,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"in one sense , it was n't terribly surprising for a historian to recommend to","In one sense , it was n't terribly surprising for a historian to recommend to another historian to ditch the article format for the more comfortable confines of a book ."
pcc_eng_14_002.2566_x0020442_06:7-8-9,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,nonetheless a little odd weather was n't terribly surprising and the colonists made a days,Nonetheless a little odd weather was n't terribly surprising and the colonists made a days travel to the east from the Planar Link and began the process of setting up camp .
pcc_eng_11_015.1638_x0229152_10:3-5-6,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,Which should n't be terribly surprising .,Which should n't be terribly surprising .
pcc_eng_21_019.6568_x0301268_044:21-23-24,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"patent side , it would n't be terribly surprising if they did so as well","Given CAFC 's history as exceptionally supportive of locking up knowledge and information on the patent side , it would n't be terribly surprising if they did so as well on the copyright side ( side note : while , normally , copyright cases should travel up the local appeals court route , since this case started as a patent case , even though it ended up as a copyright case , apparently the appeal still goes to CAFC , the court that hears all patent appeals ) ."
pcc_eng_02_086.3981_x1380618_07:20-21-22,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"personae non gratae , which is n't terribly surprising given teigen 's liberal views and","First up : "" Make America Great Again "" supporters have been deemed personae non gratae , which is n't terribly surprising given Teigen 's liberal views and the fact that she herself has been blocked by President Trump ."
pcc_eng_14_007.0367_x0097599_30:4-5-6,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,That imbalance is n't terribly surprising .,That imbalance is n't terribly surprising .
pcc_eng_24_098.5767_x1578392_30:5-7-8,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"nichols ' appearance should n't be terribly surprising to abrams fans , as she","Nichols ' appearance should n't be terribly surprising to Abrams fans , as she played a major character in the director 's "" Alias "" TV series ."
pcc_eng_28_034.0240_x0534005_04:4-5-6,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,these issues are n't terribly surprising considering the nexus 7 is a,"These issues are n't terribly surprising considering the Nexus 7 is a budget device that sells for only $ 199 and $ 249 for the 8GB and 16GB models , respectively ."
pcc_eng_20_049.3265_x0780578_056:17-18-19,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"of those surveyed , which is n't terribly surprising .","It was given as the main reason by 62 % of those surveyed , which is n't terribly surprising ."
pcc_eng_27_060.8611_x0967442_10:14-15-16,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,this stretch of the city is n't terribly surprising .,That the two groups reacted differently to this stretch of the city is n't terribly surprising .
