hit_id,adv_form_lower,adj_form_lower,bigram_lower,neg_form_lower,all_forms_lower,text_window,token_str
pcc_eng_27_066.6822_x1061853_28:3-4-5,necessarily,essential,necessarily_essential,n't,n't_necessarily_essential,"Speed is n't necessarily essential , though .","Speed is n't necessarily essential , though ."
pcc_eng_10_048.7955_x0773035_061:30-31-32,necessarily,essential,necessarily_essential,n't,n't_necessarily_essential,suggesting that those sophisticated techniques are n't necessarily essential for every shop to be successful,"That said , approximately 24 percent of the Top Shops do n't perform any of the machining strategies listed in Table 3 , suggesting that those sophisticated techniques are n't necessarily essential for every shop to be successful ."
pcc_eng_21_073.4769_x1171353_114:7-8-9,necessarily,essential,necessarily_essential,n't,n't_necessarily_essential,as a consequence their music is n't necessarily essential listening .,As a consequence their music is n't necessarily essential listening .
pcc_eng_07_028.1119_x0438479_17:08-09-10,necessarily,essential,necessarily_essential,n't,n't_necessarily_essential,"course , understanding the science is n't necessarily essential to the key sci-fi and techno-thriller","Of course , understanding the science is n't necessarily essential to the key sci-fi and techno-thriller readers ."
pcc_eng_19_076.8553_x1225502_13:3-4-5,necessarily,essential,necessarily_essential,n't,n't_necessarily_essential,Experience is n't necessarily essential .,Experience is n't necessarily essential .
pcc_eng_20_080.4367_x1283424_0334:35-36-37,necessarily,essential,necessarily_essential,n't,n't_necessarily_essential,"--> 00:13:00,397 word is pronounced is n't necessarily essential for 288 00:13:00,397 --> 00:13:01,540 solving","00:12:51,170 PROFESSOR : That is true , but although in English in 286 00:12:51,170 --> 00:12:56,110 particular the phonetic meaning , the way how a certain 287 00:12:56,110 --> 00:13:00,397 word is pronounced is n't necessarily essential for 288 00:13:00,397 --> 00:13:01,540 solving a crossword puzzle ."
pcc_eng_27_001.4482_x0007069_51:18-19-20,necessarily,essential,necessarily_essential,n't,n't_necessarily_essential,had to learn information that were n't necessarily essential to the topic .,"However , there were moments throughout the year that where I had to learn information that were n't necessarily essential to the topic ."
apw_eng_20090115_1256_106:12-13-14,necessarily,essential,necessarily_essential,n't,n't_necessarily_essential,experience is certainly helpful but is n't necessarily essential .,"for this job , intelligence experience is certainly helpful but is n't necessarily essential ."
pcc_eng_11_063.1175_x1005330_24:6-7-8,necessarily,essential,necessarily_essential,n't,n't_necessarily_essential,"a calorie surplus therefore is n't necessarily essential for gains in body fat ,","A calorie surplus therefore is n't necessarily essential for gains in body fat , if you consume too many fructose rich products within your day , you can promote fat storage ."
pcc_eng_15_095.6403_x1529729_12:4-5-6,necessarily,essential,necessarily_essential,not,not_necessarily_essential,"home , though not necessarily essential , is still worth a listen","Home , though not necessarily essential , is still worth a listen ."
pcc_eng_09_049.2611_x0780809_13:5-6-7,necessarily,essential,necessarily_essential,not,not_necessarily_essential,The second rule is not necessarily essential .,The second rule is not necessarily essential .
pcc_eng_16_087.2409_x1396021_45:14-15-16,necessarily,essential,necessarily_essential,not,not_necessarily_essential,we have established in america are not necessarily essential to the well - being of,"Can it possibly be that the values we have established in America are not necessarily essential to the well - being of the human race , or do we sometimes have a definite edge over the Germans ?"
pcc_eng_11_010.8285_x0159049_173:27-28-29,necessarily,essential,necessarily_essential,not,not_necessarily_essential,presence of a professional minister was not necessarily essential to the continuance of their church,"For some years there had been a growing conviction among members of the Unitarian Society in Palo Alto that the presence of a professional minister was not necessarily essential to the continuance of their church or to its welfare , and after thorough discussion in congregational meeting it was determined to do without one , the pulpit to be tilled by members of the congregation and community or by visiting Unitarians ."
pcc_eng_11_093.2381_x1493234_014:10-11-12,necessarily,essential,necessarily_essential,not,not_necessarily_essential,"saying is , a degree is not necessarily essential in order to be successful .","All I 'm saying is , a degree is not necessarily essential in order to be successful ."
pcc_eng_18_017.6061_x0269096_6:16-17-18,necessarily,essential,necessarily_essential,not,not_necessarily_essential,"could be an advantage , but not necessarily essential .","An icon to add interest along with the wording could be an advantage , but not necessarily essential ."
pcc_eng_06_025.0061_x0388517_23:4-5-6,necessarily,essential,necessarily_essential,not,not_necessarily_essential,"while it is not necessarily essential or absolutely required , getting a","While it is not necessarily essential or absolutely required , getting a feel of working globally is a good experience and gives you an expanded sense of what the web is all about ."
pcc_eng_13_084.4599_x1349162_26:3-4-5,necessarily,essential,necessarily_essential,not,not_necessarily_essential,"it 's not necessarily essential to the fic , but i","It 's not necessarily essential to the fic , but I wanted to put it in , to show why James thinks so highly of her ."
nyt_eng_20000817_0308_40:20-21-22,necessarily,essential,necessarily_essential,not,not_necessarily_essential,"may be useful , they are not necessarily essential .","when attending the cooking class , it becomes clear that while measuring devices may be useful , they are not necessarily essential ."
pcc_eng_06_027.4257_x0427471_29:16-17-18,necessarily,essential,necessarily_essential,not,not_necessarily_essential,that the knowledge of science is not necessarily essential to all mathematicians .,"On the other hand , the analysis has demonstrated that the knowledge of science is not necessarily essential to all mathematicians ."
pcc_eng_27_008.4948_x0120653_43:31-32-33,necessarily,essential,necessarily_essential,not,not_necessarily_essential,"other corroborating evidence , it 's not necessarily essential to nail down what 's true","They 're conducting interviews and when you 're talking about allegations from years ago where there 's no obvious place to obtain documents or other corroborating evidence , it 's not necessarily essential to nail down what 's true and what 's not ."
