hit_id,adv_form_lower,adj_form_lower,bigram_lower,neg_form_lower,all_forms_lower,text_window,token_str
pcc_eng_06_071.0597_x1133620_16:3-4-5,necessarily,wrong,necessarily_wrong,n't,n't_necessarily_wrong,this is n't necessarily wrong if the entire area is of,This is n't necessarily wrong if the entire area is of uniform darkness .
pcc_eng_00_008.6181_x0122995_18:4-5-6,necessarily,wrong,necessarily_wrong,n't,n't_necessarily_wrong,"the joking is n't necessarily wrong , but there is a huge","The joking is n't necessarily wrong , but there is a huge gap between the "" gain "" by Paul if he were to die in prison and the "" gain "" I would have if I were to die just going about life normally or doing something stupid ."
pcc_eng_13_002.6611_x0026708_41:32-33-34,necessarily,wrong,necessarily_wrong,n't,n't_necessarily_wrong,"and while this in itself is n't necessarily wrong , she argues that researchers who","There is ample evidence of ways in which the experts who propagated this information were funded or "" supported "" by sports drinks companies , and while this in itself is n't necessarily wrong , she argues that researchers who have conflicts of interest are not objective enough to be writing guidelines , as is the case here ."
pcc_eng_26_090.6958_x1450618_5:4-5-6,necessarily,wrong,necessarily_wrong,n't,n't_necessarily_wrong,"while this is n't necessarily wrong , new research suggests that lowering","While this is n't necessarily wrong , new research suggests that lowering speed limits may actually ..."
pcc_eng_01_099.9188_x1598996_62:3-4-5,necessarily,wrong,necessarily_wrong,n't,n't_necessarily_wrong,it is n't necessarily wrong to put the floss on your,"It is n't necessarily wrong to put the floss on your index fingers , but it makes it much harder to do a good job of flossing ."
pcc_eng_18_042.2933_x0668098_37:4-5-6,necessarily,wrong,necessarily_wrong,n't,n't_necessarily_wrong,The Eagles are n't necessarily wrong here .,The Eagles are n't necessarily wrong here .
nyt_eng_19991222_0137_10:16-17-18,necessarily,wrong,necessarily_wrong,n't,n't_necessarily_wrong,takes the view that he is n't necessarily wrong .,"in a sense he is , but the film takes the view that he is n't necessarily wrong ."
pcc_eng_24_033.9014_x0532228_15:4-5-6,necessarily,wrong,necessarily_wrong,n't,n't_necessarily_wrong,"while this is n't necessarily wrong , it 's a great reminder","While this is n't necessarily wrong , it 's a great reminder to do your research ."
pcc_eng_23_082.9797_x1324732_29:3-4-5,necessarily,wrong,necessarily_wrong,n't,n't_necessarily_wrong,it is n't necessarily wrong to observe the old covenant regulations,It is n't necessarily wrong to observe the Old Covenant regulations pertaining to the specific forms of worship and cultural practices if you want to .
pcc_eng_16_026.7205_x0416302_147:13-14-15,necessarily,wrong,necessarily_wrong,n't,n't_necessarily_wrong,outlook where the ugly side is n't necessarily wrong and the pretty side is n't,"To an extent , the cosmopolitan outlook where the ugly side is n't necessarily wrong and the pretty side is n't necessarily right is clearly a theme throughout all his writing ."
pcc_eng_13_037.5758_x0591343_11:3-4-5,necessarily,wrong,necessarily_wrong,n't,n't_necessarily_wrong,this is n't necessarily wrong -- many households could indeed have,"This is n't necessarily wrong -- many households could indeed have individual 3D printers one day -- but when it comes to the technology 's impact on commerce , a better model may be your local copy shop ."
pcc_eng_21_096.2287_x1538601_38:09-10-11,necessarily,wrong,necessarily_wrong,n't,n't_necessarily_wrong,"words were disrespectful , they were n't necessarily wrong . ""","While his words were disrespectful , they were n't necessarily wrong . """
pcc_eng_16_028.7168_x0448741_027:11-12-13,necessarily,wrong,necessarily_wrong,n't,n't_necessarily_wrong,type of villain because they are n't necessarily wrong in their beliefs but they are,This is my favorite type of villain because they are n't necessarily wrong in their beliefs but they are flawed in the measures they take to achieve victory .
pcc_eng_16_080.5621_x1287667_24:21-22-23,necessarily,wrong,necessarily_wrong,n't,n't_necessarily_wrong,"of vaccinations , said culling is n't necessarily wrong and can reduce the incidence of","Glossop , the chief veterinary officer for Wales , who is investigating the effectiveness of vaccinations , said culling is n't necessarily wrong and can reduce the incidence of TB ."
pcc_eng_21_073.8470_x1177286_54:18-19-20,necessarily,wrong,necessarily_wrong,n't,n't_necessarily_wrong,through .. but my guess is n't necessarily wrong yet .,Still could just be $ 3.3 m per all the way through .. but my guess is n't necessarily wrong yet .
pcc_eng_27_002.6156_x0025981_61:11-13-14,necessarily,wrong,necessarily_wrong,n't,n't_necessarily_wrong,"based on my experiences is n't all necessarily wrong , those "" truths "" are","And while what I know based on my experiences is n't all necessarily wrong , those "" truths "" are , at the minimum , significantly incomplete and lacking of full perspective , hope and meaning ."
pcc_eng_29_004.9549_x0064004_09:4-5-6,necessarily,wrong,necessarily_wrong,n't,n't_necessarily_wrong,"although this is n't necessarily wrong , applying foundation with a flat","Although this is n't necessarily wrong , applying foundation with a flat brush can cause streaks and is not enough to thin out the foundation and make it look natural ."
pcc_eng_23_087.9242_x1404819_085:5-6-7,necessarily,wrong,necessarily_wrong,n't,n't_necessarily_wrong,the passive voice is n't necessarily wrong ; police officers and academics use,The passive voice is n't necessarily wrong ; police officers and academics use it all the time with the belief that it conveys objectivity .
pcc_eng_08_043.6820_x0690776_18:10-11-12,necessarily,wrong,necessarily_wrong,n't,n't_necessarily_wrong,"online collaboration and coding platform is n't necessarily wrong , and it is n't clear",""" Using an online collaboration and coding platform is n't necessarily wrong , and it is n't clear if getting your accounts hacked on these platforms is even uncommon ."
pcc_eng_18_008.3887_x0119624_17:16-17-18,necessarily,wrong,necessarily_wrong,n't,n't_necessarily_wrong,30 minutes ' gentle breaststroke is n't necessarily wrong - and might well make you,Going to the pool twice a week to do 30 minutes ' gentle breaststroke is n't necessarily wrong - and might well make you feel better - but it 's not really going to help you reach the next level in training or increase fitness levels .
pcc_eng_19_044.2323_x0698021_29:16-17-18,necessarily,wrong,necessarily_wrong,n't,n't_necessarily_wrong,realizing that whatever you decide is n't necessarily wrong .,So you can start meeting challenges by analyzing and realizing that whatever you decide is n't necessarily wrong .
pcc_eng_11_098.7430_x1582209_31:4-5-6,necessarily,wrong,necessarily_wrong,n't,n't_necessarily_wrong,China bulls are n't necessarily wrong .,China bulls are n't necessarily wrong .
pcc_eng_26_039.3422_x0619945_35:4-5-6,necessarily,wrong,necessarily_wrong,n't,n't_necessarily_wrong,"the consensus is n't necessarily wrong , and the dogma may contain","The consensus is n't necessarily wrong , and the dogma may contain a great deal of truth , but critical analysis can get lost along the way and important aspects can be taken for granted ."
pcc_eng_13_042.5170_x0671292_21:11-12-13,necessarily,wrong,necessarily_wrong,n't,n't_necessarily_wrong,a different opinion to you is n't necessarily wrong .,A person who has a different opinion to you is n't necessarily wrong .
pcc_eng_12_060.5810_x0963362_141:1-6-7,necessarily,wrong,necessarily_wrong,none,none_necessarily_wrong,None of those things are necessarily wrong .,None of those things are necessarily wrong .
pcc_eng_18_091.5395_x1466269_18:13-16-17,necessarily,wrong,necessarily_wrong,nor,nor_necessarily_wrong,"necessarily make right , nor is it necessarily wrong .","If , for anarchists , might does not necessarily make right , nor is it necessarily wrong ."
pcc_eng_20_008.8319_x0126442_120:37-40-41,necessarily,wrong,necessarily_wrong,nor,nor_necessarily_wrong,"it morally right , nor is it necessarily wrong on that account .","In that respect it is like paedophilia ; and , obviously as with that example , the fact that it is difficult to change once it is well established does not make it morally right , nor is it necessarily wrong on that account ."
pcc_eng_25_048.5373_x0769541_20:09-17-18,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,"goal was unrealistic , not because the rest of the strategy was necessarily wrong .","You failed because the goal was unrealistic , not because the rest of the strategy was necessarily wrong ."
pcc_eng_15_105.6844_x1692271_034:4-5-6,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,But Pollan 's not necessarily wrong .,But Pollan 's not necessarily wrong .
pcc_eng_25_089.8462_x1437680_32:1-7-8,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,"not that either of these are necessarily wrong at any given time , but","Not that either of these are necessarily wrong at any given time , but as substitutions for lightning , they 're damn hard to spot by eye on a read-through ."
pcc_eng_16_087.5083_x1400231_030:08-09-10,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,problem is that a theory is not necessarily wrong because it can be ruled out,The problem is that a theory is not necessarily wrong because it can be ruled out by any of these methods .
pcc_eng_12_031.6186_x0495761_64:09-10-11,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,"of "" ex machina "" is not necessarily wrong , so much as it is","This interpretation of "" Ex Machina "" is not necessarily wrong , so much as it is short-sighted ."
pcc_eng_04_048.9844_x0775487_32:15-16-17,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,"that , while the speeches were not necessarily wrong , some of them did not","Sronkoski agreed with this statement , and said that , while the speeches were not necessarily wrong , some of them did not feel right ."
pcc_eng_05_037.8918_x0597405_07:3-4-5,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,"this is not necessarily wrong , but it risks ignoring deep-seated","This is not necessarily wrong , but it risks ignoring deep-seated trends in Egypt that , if neglected in the coming political transition , will only boil over again ."
pcc_eng_14_035.1280_x0551257_04:30-31-32,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,"opinions from your own , is not necessarily wrong .","Because these quotes were n't taken entirely out of context in an effort to demonize someone who , while she may have differing opinions from your own , is not necessarily wrong ."
pcc_eng_03_089.2380_x1428961_25:3-4-5,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,it is not necessarily wrong to question what the lord is,It is not necessarily wrong to question what the Lord is doing as long as we are not sinfully demanding that He justify Himself .
pcc_eng_03_030.8087_x0482680_082:12-13-14,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,phrase here and while it 's not necessarily wrong that you called it out if,"It 's a pretty common phrase here and while it 's not necessarily wrong that you called it out if it 's not used in America as much , I think it should be put down to ' culture clash ' rather than bad imagery ."
pcc_eng_12_035.1517_x0552464_30:7-8-9,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,"the committee said these cross-subsidies were not necessarily wrong , but made it difficult to","The committee said these cross-subsidies were not necessarily wrong , but made it difficult to make comparisons on charges ."
pcc_eng_13_094.5900_x1512513_09:1-7-8,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,Not that either of them is necessarily wrong .,Not that either of them is necessarily wrong .
pcc_eng_23_002.6956_x0027161_34:11-12-13,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,"are winning , and they are not necessarily wrong .","The nationalists believe they are winning , and they are not necessarily wrong ."
pcc_eng_03_030.5317_x0478155_07:3-4-5,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,"that 's not necessarily wrong , but it is ...","That 's not necessarily wrong , but it is ..."
pcc_eng_09_098.1198_x1571385_10:4-5-6,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,"while they 're not necessarily wrong , their dismissiveness of the film","While they 're not necessarily wrong , their dismissiveness of the film almost proves ..."
pcc_eng_24_004.4972_x0056398_173:08-09-10,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,"recognizes that anger is natural and not necessarily wrong ; after all , god gets","Paul recognizes that anger is natural and not necessarily wrong ; after all , God gets angry ."
pcc_eng_25_001.3911_x0006426_44:15-16-17,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,thing more wordily but we are not necessarily wrong .,"In our secular world , we explain every thing more wordily but we are not necessarily wrong ."
pcc_eng_13_092.0592_x1471843_18:09-11-12,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,"does err , he 's not even necessarily wrong .","And when he does err , he 's not even necessarily wrong ."
pcc_eng_24_103.6272_x1660457_030:26-27-28,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,"for seo "" and they 're not necessarily wrong , either .","It 's drilled into our brains that we need to write so many words because it is "" good for SEO "" and they 're not necessarily wrong , either ."
pcc_eng_28_013.2963_x0199229_49:7-8-9,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,"in this way , it 's not necessarily wrong to use abbreviations or internet slang","In this way , it 's not necessarily wrong to use abbreviations or Internet slang ; however , remember that different ways of expressing yourself make what you 're saying stand out better ."
pcc_eng_15_015.0224_x0226349_25:1-2-3,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,"Not necessarily wrong , but suspect .","Not necessarily wrong , but suspect ."
nyt_eng_20070211_0105_30:48-49-50,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,that `` the simple explanation is not necessarily wrong . '',"as for Bohr , whose machinations with Heisenberg have prompted so much speculation -LRB- as in Michael Frayn 's play `` Copenhagen '' -RRB- and whose influence led to changes in Heisenberg 's thinking , Lindley examines the evidence and decides that `` the simple explanation is not necessarily wrong . ''"
pcc_eng_04_059.2946_x0941727_05:3-4-5,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,He 's not necessarily wrong .,He 's not necessarily wrong .
pcc_eng_28_042.0209_x0663549_211:3-4-5,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,it 's not necessarily wrong to watch or read the golden,"It 's not necessarily wrong to watch or read The Golden Compass , but it will make an impression and there are issues readers need to be prepared to examine and explain ."
pcc_eng_12_009.5130_x0137705_28:4-5-6,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,the principle is not necessarily wrong although obviously it would be the,The principle is not necessarily wrong although obviously it would be the big companies which would benefit more than smaller ones .
pcc_eng_02_045.6951_x0723003_22:3-4-5,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,"we are not necessarily wrong to ask , nor are we","We are not necessarily wrong to ask , nor are we perforce at fault in how we are asking ."
pcc_eng_25_010.2704_x0150096_36:11-12-13,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,the board ] are doing is not necessarily wrong .,""" What they [ the board ] are doing is not necessarily wrong ."
pcc_eng_00_005.5919_x0074198_09:08-09-10,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,"on the numbers , it 's not necessarily wrong for uber to feel desperate ,","Based on the numbers , it 's not necessarily wrong for Uber to feel desperate , angry , and petulant ."
pcc_eng_04_104.0486_x1664713_44:7-8-9,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,"toffler , bagidikian and franzen are not necessarily wrong or even alarmist in their concerns","Toffler , Bagidikian and Franzen are not necessarily wrong or even alarmist in their concerns that we should seek to control our own technological destinies ."
pcc_eng_01_074.3141_x1185873_32:2-6-7,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,( not that you 're necessarily wrong about the p word . ),( Not that you 're necessarily wrong about the P word . )
apw_eng_20090920_0014_52:4-5-6,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,and they 're not necessarily wrong .,and they 're not necessarily wrong .
pcc_eng_15_097.7932_x1564423_23:08-09-10,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,"emotional response of anger itself is not necessarily wrong , but anger needs to be","The emotional response of anger itself is not necessarily wrong , but anger needs to be controlled or it will control us ."
pcc_eng_27_059.5989_x0947167_20:03-11-12,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,It 's not that the higher score they saw was necessarily wrong -- it 's just,It 's not that the higher score they saw was necessarily wrong -- it 's just that a different algorithm was used in calculating that score .
nyt_eng_19990303_0073_25:19-20-21,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,"style of operating , it was not necessarily wrong to prescribe high dosages as long","he said that even while he was troubled by Fisher 's high-volume style of operating , it was not necessarily wrong to prescribe high dosages as long as care was taken to document that the drugs were needed ."
pcc_eng_16_085.3023_x1364476_17:1-5-6,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,Not all dares are necessarily wrong .,Not all dares are necessarily wrong .
pcc_eng_29_089.6606_x1431997_29:13-14-15,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,"apoplectic , accusing him of being not necessarily wrong , but "" unpleasant . ""","In Britain , the opposition is apoplectic , accusing him of being not necessarily wrong , but "" unpleasant . """
pcc_eng_04_070.9450_x1129727_28:1-2-3,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,"not necessarily wrong , but often very early .","Not necessarily wrong , but often very early ."
pcc_eng_14_033.4609_x0524398_15:5-6-7,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,"while these things are not necessarily wrong , when they 're taken to","While these things are not necessarily wrong , when they 're taken to the extreme as a measure of a person , they become chains rather than gifts ."
pcc_eng_03_003.8651_x0046115_03:29-30-31,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,""" even though it was "" not necessarily wrong . ""","The next day , Politico media blogger Dylan Byers flagged the question , describing it "" as a comment that warranted explanation "" even though it was "" not necessarily wrong . """
pcc_eng_10_049.6838_x0787307_07:6-7-8,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,""" a money script is not necessarily wrong , but neither is it necessarily",""" A money script is not necessarily wrong , but neither is it necessarily right ."
pcc_eng_14_004.9912_x0064687_35:6-7-8,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,"while using passive voice is not necessarily wrong , writing in passive voice often","While using passive voice is not necessarily wrong , writing in passive voice often leads to weak sentence structure ."
pcc_eng_25_003.4478_x0040019_37:11-12-13,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,"yesterday 's posting , paradigms are not necessarily wrong or incorrect ; they might be","As I mentioned in yesterday 's posting , paradigms are not necessarily wrong or incorrect ; they might be insufficient ."
pcc_eng_06_022.4634_x0347350_04:3-4-5,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,We 're not necessarily wrong about that .,We 're not necessarily wrong about that .
pcc_eng_03_083.9702_x1343591_022:34-35-36,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,"jesus , salvation and faith was not necessarily wrong , but just incomplete .","About 4 years ago , my understanding of Jesus began to be radically rebuilt ; I came to realize that most of what I 'd been taught Jesus , salvation and faith was not necessarily wrong , but just incomplete ."
pcc_eng_02_009.8069_x0142248_28:18-19-20,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,"advice from astrologers , this is not necessarily wrong .","Many in the Sea of Stars follow their horoscopes and seek advice from astrologers , this is not necessarily wrong ."
pcc_eng_00_038.4802_x0605473_53:20-24-25,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,"the elite left , not because he was necessarily wrong , but precisely because","His reduction of complex and nuanced problems into simple equations between right and wrong infuriated the elite left , not because he was necessarily wrong , but precisely because he was so often right and thus called into question the entire prerequisites of political sagacity ."
pcc_eng_20_030.6978_x0480224_5:08-09-10,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,"hold onto judgment of another is not necessarily wrong , but merely caught up in","To hold onto judgment of another is not necessarily wrong , but merely caught up in a state of incomplete awareness ."
pcc_eng_20_002.2546_x0020109_07:10-11-12,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,"convictions that were unnecessary , but not necessarily wrong .","Some people held convictions that were unnecessary , but not necessarily wrong ."
pcc_eng_13_036.0933_x0567299_28:18-19-20,necessarily,wrong,necessarily_wrong,not,not_necessarily_wrong,who often do things that are not necessarily wrong but not to your preference .,3 . Gentle physical manipulation is especially effective with young children who often do things that are not necessarily wrong but not to your preference .
pcc_eng_15_046.2002_x0730839_18:3-4-5,necessarily,wrong,necessarily_wrong,nothing,nothing_necessarily_wrong,there 's nothing necessarily wrong with being derivative or wearing your,"There 's nothing necessarily wrong with being derivative or wearing your influences on your sleeve , but this is a case of style over substance ."
pcc_eng_17_049.6778_x0786417_21:3-4-5,necessarily,wrong,necessarily_wrong,nothing,nothing_necessarily_wrong,there 's nothing necessarily wrong with commissions but they are paid,There 's nothing necessarily wrong with commissions but they are paid regardless of the value of the work the adviser does for you .
pcc_eng_00_006.1989_x0083959_14:20-21-22,necessarily,wrong,necessarily_wrong,nothing,nothing_necessarily_wrong,"a critical spirit , there is nothing necessarily wrong with it .","I think that as long as one goes to troubled countries armed with a critical spirit , there is nothing necessarily wrong with it ."
pcc_eng_18_039.5254_x0623407_09:15-16-17,necessarily,wrong,necessarily_wrong,nothing,nothing_necessarily_wrong,"common practice , and there 's nothing necessarily wrong with it .","Inserting text into the Congressional Record is a common practice , and there 's nothing necessarily wrong with it ."
pcc_eng_23_041.6471_x0656748_38:2-4-5,necessarily,wrong,necessarily_wrong,nothing,nothing_necessarily_wrong,""" Nothing is necessarily wrong with Nike .",""" Nothing is necessarily wrong with Nike ."
pcc_eng_00_063.4881_x1010223_30:3-4-5,necessarily,wrong,necessarily_wrong,nothing,nothing_necessarily_wrong,There 's nothing necessarily wrong with that .,There 's nothing necessarily wrong with that .
pcc_eng_16_088.0642_x1409368_06:3-4-5,necessarily,wrong,necessarily_wrong,nothing,nothing_necessarily_wrong,there is nothing necessarily wrong with this ; editors make choices,"There is nothing necessarily wrong with this ; editors make choices and the Star Observer is far more balanced and objective than the current Murdoch press , for instance ."
pcc_eng_14_087.5086_x1398355_132:1-3-4,necessarily,wrong,necessarily_wrong,nothing,nothing_necessarily_wrong,nothing is necessarily wrong with a growing number of non-english,"Nothing is necessarily wrong with a growing number of non-English speakers , if we do have such a phenomenon in the US ."
pcc_eng_23_032.1180_x0502425_59:4-5-6,necessarily,wrong,necessarily_wrong,nothing,nothing_necessarily_wrong,"although there 's nothing necessarily wrong with that approach , it 's","Although there 's nothing necessarily wrong with that approach , it 's not the most efficient or consistent way to produce a great image ."
pcc_eng_23_081.0315_x1293147_23:4-5-6,necessarily,wrong,necessarily_wrong,nothing,nothing_necessarily_wrong,while there 's nothing necessarily wrong with choosing to be listed on,"While there 's nothing necessarily wrong with choosing to be listed on an app like Weedmaps , the ideal route for building your business and your brand will always be developing your own ."
pcc_eng_08_044.3826_x0702112_11:3-4-5,necessarily,wrong,necessarily_wrong,nothing,nothing_necessarily_wrong,there 's nothing necessarily wrong with the content of these stories,"There 's nothing necessarily wrong with the content of these stories , of course , but the way they 're told conceals the real issues faced by the disability community ."
pcc_eng_16_031.6479_x0496072_43:1-7-8,necessarily,wrong,necessarily_wrong,nothing,nothing_necessarily_wrong,Nothing about any of this is necessarily wrong .,Nothing about any of this is necessarily wrong .
pcc_eng_24_072.9790_x1164248_25:4-5-6,necessarily,wrong,necessarily_wrong,nothing,nothing_necessarily_wrong,""" there 's nothing necessarily wrong with that , but what really",""" There 's nothing necessarily wrong with that , but what really matters is what Lynn and others do when there are questionable appearances . """
pcc_eng_12_035.1542_x0552509_32:3-4-5,necessarily,wrong,necessarily_wrong,nothing,nothing_necessarily_wrong,There 's nothing necessarily wrong with that !,There 's nothing necessarily wrong with that !
pcc_eng_09_006.6573_x0091667_27:3-4-5,necessarily,wrong,necessarily_wrong,nothing,nothing_necessarily_wrong,there 's nothing necessarily wrong with treating your fans well .,There 's nothing necessarily wrong with treating your fans well .
pcc_eng_11_019.3288_x0296343_43:3-4-5,necessarily,wrong,necessarily_wrong,nothing,nothing_necessarily_wrong,there 's nothing necessarily wrong with staying in place .,There 's nothing necessarily wrong with staying in place .
pcc_eng_28_013.4144_x0201145_02:1-3-4,necessarily,wrong,necessarily_wrong,nothing,nothing_necessarily_wrong,"nothing is necessarily wrong with these kids , but family","Nothing is necessarily wrong with these kids , but family physicians are increasingly handing out ADHD diagnoses to underprivileged children to help give them an academic boost ."
pcc_eng_03_097.1952_x1557385_65:3-4-5,necessarily,wrong,necessarily_wrong,nothing,nothing_necessarily_wrong,there 's nothing necessarily wrong with desiring political access .,There 's nothing necessarily wrong with desiring political access .
pcc_eng_25_005.5516_x0074158_18:3-4-5,necessarily,wrong,necessarily_wrong,nothing,nothing_necessarily_wrong,"there 's nothing necessarily wrong with this , being rational and","There 's nothing necessarily wrong with this , being rational and thoughtful can avoid a lot of pain ."
