hit_id,adv_form_lower,adj_form_lower,bigram_lower,neg_form_lower,all_forms_lower,text_window,token_str
pcc_eng_07_020.3007_x0312171_01:22-23-24,yet,final,yet_final,n't,n't_yet_final,meaning the court 's decision is n't yet final but nevertheless lets the exchange use,"According to local news outlet Portal do Bitcoin , Walltime won a preliminary injunction , meaning the court 's decision is n't yet final but nevertheless lets the exchange use the funds on its account to keep on serving clients in the interim ."
pcc_eng_25_098.4841_x1577672_36:6-7-8,yet,final,yet_final,n't,n't_yet_final,"the government insurance option is n't yet final , however .","The government insurance option is n't yet final , however ."
pcc_eng_01_098.1209_x1570179_6:14-15-16,yet,final,yet_final,n't,n't_yet_final,"of anonymity because the deal was n't yet final , said wednesday some details still","The person , who spoke on condition of anonymity because the deal was n't yet final , said Wednesday some details still need to be worked out and it was possible the agreement could fall apart ."
pcc_eng_20_084.6550_x1351719_03:6-7-8,yet,final,yet_final,n't,n't_yet_final,"the pact , which is n't yet final , does n't include a release","The pact , which is n't yet final , does n't include a release of potential criminal liability for the bank , the person said , at the insistence of U.S. Attorney General Eric Holder , who told JPMorgan CEO Jamie Dimon during talks that such a release would n't be forthcoming as part of any deal ."
pcc_eng_18_087.9377_x1407842_14:6-7-8,yet,final,yet_final,n't,n't_yet_final,the office 's decision is n't yet final .,The office 's decision is n't yet final .
pcc_eng_04_056.8232_x0901598_19:7-8-9,yet,final,yet_final,not,not_yet_final,"theroux and aniston 's divorce is not yet final , but things are reportedly moving","Theroux and Aniston 's divorce is not yet final , but things are reportedly moving forward ."
pcc_eng_19_045.5216_x0718683_07:13-14-15,yet,final,yet_final,not,not_yet_final,"the order is immediately enforceable but not yet final , has the best selection and","com Download Aplikasi Untuk Komputer , the order is immediately enforceable but not yet final , has the best selection and pricing around , position and account reporting - all available on-screen , Learn free Forex Trading via Moving Average in urdu hindi Part 2 for more info Visit or call at 0345-6542380 ."
apw_eng_19970203_0161_2:15-16-17,yet,final,yet_final,not,not_yet_final,for the new debt issue were not yet final .,Finance Minister Alexander Livshits said the final details for the new debt issue were not yet final .
pcc_eng_06_073.2322_x1168392_9:19-20-21,yet,final,yet_final,not,not_yet_final,for the next i phone are not yet final and could change .,"The article does offer a caveat , claiming that Apple 's plans for the next i Phone are not yet final and could change ."
apw_eng_20030204_0865_12:4-5-6,yet,final,yet_final,not,not_yet_final,"the designs are not yet final , so it 's unclear how","the designs are not yet final , so it 's unclear how much the government will spend ."
pcc_eng_18_004.8751_x0062841_26:31-32-33,yet,final,yet_final,not,not_yet_final,"on direct review , and is not yet final . ""","In fact the Johnson opinion recognizes this when it states : "" Gant applies retroactively to this case , since this case is currently on direct review , and is not yet final . """
pcc_eng_17_073.6807_x1174558_09:09-10-11,yet,final,yet_final,not,not_yet_final,chris hosford noted the settlement is not yet final .,Hyundai spokesman Chris Hosford noted the settlement is not yet final .
pcc_eng_29_017.7668_x0270511_335:13-14-15,yet,final,yet_final,not,not_yet_final,rush and other free agents are not yet final .,But Bernie Bickerstaff said deals with Rush and other free agents are not yet final .
pcc_eng_25_044.1799_x0699129_20:4-5-6,yet,final,yet_final,not,not_yet_final,The merger is not yet final .,The merger is not yet final .
pcc_eng_17_058.8210_x0934073_4:25-26-27,yet,final,yet_final,not,not_yet_final,tyranny of the rat race is not yet final .,Weird heroes and mould - breaking champions exist as living proof to those who need it that the tyranny of the rat race is not yet final .
apw_eng_20090819_1140_3:5-6-7,yet,final,yet_final,not,not_yet_final,"noting the figures are not yet final , blank said the numbers will","noting the figures are not yet final , Blank said the numbers will likely show a `` statistically significant '' increase in the poverty rate , to at least 12.7 percent ."
pcc_eng_18_008.6133_x0123205_11:5-6-7,yet,final,yet_final,not,not_yet_final,The death toll was not yet final .,The death toll was not yet final .
pcc_eng_02_030.5376_x0478133_34:36-37-38,yet,final,yet_final,not,not_yet_final,anonymity thursday because the agreement was not yet final .,"The deal includes the possibility of bonuses that could raise Napoli 's 2013 income to $ 13 million , according to the person , who spoke on condition of anonymity Thursday because the agreement was not yet final ."
pcc_eng_21_012.7035_x0188976_35:36-37-38,yet,final,yet_final,not,not_yet_final,speak anonymously because the rule was not yet final .,"Over the weekend , White House officials looked at a new option for their cost-benefit analysis , according to two people familiar with the matter , who asked to speak anonymously because the rule was not yet final ."
pcc_eng_21_075.3122_x1200873_502:5-6-7,yet,final,yet_final,not,not_yet_final,the registration statement is not yet final and will be amended .,The registration statement is not yet final and will be amended .
pcc_eng_25_038.5006_x0606889_36:6-7-8,yet,final,yet_final,not,not_yet_final,although these proposed rules are not yet final and affected companies will have substantial,"Although these proposed rules are not yet final and affected companies will have substantial time to implement them once they become final , it is time for executives to take note ."
pcc_eng_26_007.7610_x0109014_19:6-7-8,yet,final,yet_final,not,not_yet_final,"the fco 's decision is not yet final , but was issued as being","The FCO 's decision is not yet final , but was issued as being immediately enforceable ."
apw_eng_20090112_0900_2:12-13-14,yet,final,yet_final,not,not_yet_final,of anonymity because the deal was not yet final .,the person spoke on condition of anonymity because the deal was not yet final .
pcc_eng_25_001.5067_x0008307_12:12-13-14,yet,final,yet_final,not,not_yet_final,the tribunal de grande instance is not yet final and may be appealed .,The first instance judgment of the Tribunal de Grande Instance is not yet final and may be appealed .
pcc_eng_28_070.8559_x1130196_266:14-15-16,yet,final,yet_final,not,not_yet_final,is still a proposal and is not yet final .,Keep in mind that FCC 's decision is still a proposal and is not yet final .
nyt_eng_20070320_0147_19:09-10-11,yet,final,yet_final,not,not_yet_final,"was told that the deal was not yet final , according to american and repsol","the ambassador was told that the deal was not yet final , according to American and Repsol officials ."
apw_eng_20020422_0614_6:13-14-15,yet,final,yet_final,not,not_yet_final,"the three-time defending world champions was not yet final , and that augusta was likely","Maly said that the roster of the three-time defending world champions was not yet final , and that Augusta was likely to add few other NHL players , depending on playoff results ."
pcc_eng_14_081.3914_x1299743_32:4-5-6,yet,final,yet_final,not,not_yet_final,"the game is not yet final , so we 're not sure","The game is not yet final , so we 're not sure when it will become available , but it really looks gorgeous !"
pcc_eng_03_088.5052_x1417025_6:18-19-20,yet,final,yet_final,not,not_yet_final,"the name of the car is not yet final ) , you can see a","Upon peeking inside the 2015 Mercedes AMG GT ( note that the name of the car is not yet final ) , you can see a flat-bottomed steering wheel wrapped ... Continue Reading >>"
pcc_eng_26_037.6418_x0592450_03:5-6-7,yet,final,yet_final,not,not_yet_final,"however , these are not yet final and official so it will be","However , these are not yet final and official so it will be either continue to air or will just stay as a rumor ."
nyt_eng_20050805_0117_4:19-20-21,yet,final,yet_final,not,not_yet_final,"itinerary for romney 's trip was not yet final , but , based on one","Josh Block , a spokesman for AIPAC , said yesterday that the itinerary for Romney 's trip was not yet final , but , based on one prepared for a group of Democratic congressmen who were leaving this weekend , the visit will be dominated by Israeli political figures , with some Palestinians -LRB- among them the top leader , Mahmoud Abbas -RRB- included ."
nyt_eng_20070124_0280_6:5-6-7,yet,final,yet_final,not,not_yet_final,"the move , though not yet final , has provoked indignation and even","the move , though not yet final , has provoked indignation and even threats of sanctions in Russia , Estonia 's ever-looming neighbor , which claims historic dominion , if not political sovereignty , over the fate of the Bronze Soldier ."
pcc_eng_03_083.3644_x1333821_03:5-6-7,yet,final,yet_final,not,not_yet_final,"while the accommodation is not yet final , the egyptian chiffonier has accustomed","While the accommodation is not yet final , the Egyptian chiffonier has accustomed the accounts admiral to appoint a ban if it is in the civic interest ."
pcc_eng_11_060.3242_x0960001_05:31-32-33,yet,final,yet_final,not,not_yet_final,"sanctions , although its decision is not yet final .","Turkey has said it is likely to sign a $ 3.4 billion missile defense deal with a Chinese firm that is subject to U.S. sanctions , although its decision is not yet final ."
pcc_eng_29_002.7169_x0027647_14:11-12-13,yet,final,yet_final,not,not_yet_final,"being considered by developers but are not yet final include a dog park , community","Other aspects that are being considered by developers but are not yet final include a dog park , community garden and package delivery kiosk ."
pcc_eng_16_087.0098_x1392213_13:19-20-21,yet,final,yet_final,not,not_yet_final,to be counted and results are not yet final .,KOMO News 4 in Seattle even noted that there were more votes to be counted and results are not yet final .
pcc_eng_14_037.1312_x0583716_02:31-32-33,yet,final,yet_final,not,not_yet_final,"yet told them as this is not yet final , "" party spokesperson win htein",""" We are scrutinising and interviewing individuals as we consider whether to nominate them [ for parliament speaker positions ] but we have n't yet told them as this is not yet final , "" party spokesperson Win Htein told DVB ."
nyt_eng_20050609_0248_8:21-22-23,yet,final,yet_final,not,not_yet_final,"a deal , although it is not yet final .","but in the end , after intense negotiations , Microsoft and CAA have negotiated a deal , although it is not yet final ."
pcc_eng_12_031.4988_x0493841_13:27-28-29,yet,final,yet_final,not,not_yet_final,associated press because the deal was not yet final .,"The agreement is subject to a physical , the person said yesterday , speaking on condition of anonymity to the Associated Press because the deal was not yet final ."
pcc_eng_07_051.7803_x0820998_30:10-11-12,yet,final,yet_final,not,not_yet_final,"changes introduced by project bento are not yet final because we want your feedback ,","The avatar skeleton changes introduced by Project Bento are not yet final because we want your feedback , either in the Creation Forumor in JIRA ."
pcc_eng_05_003.9883_x0048546_23:4-5-6,yet,final,yet_final,not,not_yet_final,these results are not yet final and a few recounts may occur,These results are not yet final and a few recounts may occur .
pcc_eng_05_086.8883_x1389740_394:12-13-14,yet,final,yet_final,not,not_yet_final,by the german government and is not yet final .,The ruling has been appealed by the German government and is not yet final .
apw_eng_19970903_0558_17:20-21-22,yet,final,yet_final,not,not_yet_final,news agency that the investigation is not yet final .,"Andrei Maiboroda , chief of the Cosmonauts Training Center , told the Interfax news agency that the investigation is not yet final ."
pcc_eng_18_004.8751_x0062841_25:25-26-27,yet,final,yet_final,not,not_yet_final,apply to all cases pending and not yet final on appeal at the time the,Gant thus applies to Johnson 's case under clearly established law that new judge-made rules of criminal procedure apply to all cases pending and not yet final on appeal at the time the decision was rendered .
pcc_eng_13_003.3921_x0038464_05:36-37-38,yet,final,yet_final,not,not_yet_final,- based wellness programs -- are not yet final and will be open for comment,"The three rules -- one that prohibits insurers from discriminating against individuals with pre-existing conditions , another that establishes essential health benefits , and a third that expands employer - based wellness programs -- are not yet final and will be open for comment until Dec. 26 ( Aizenman , Washington Post , 11/20 ) ."
pcc_eng_05_084.6569_x1353855_04:4-5-6,yet,final,yet_final,not,not_yet_final,the agreement is not yet final as negotiators still need to settle,"The agreement is not yet final as negotiators still need to settle a dispute over controversial policy riders , but congressional leaders hope to announce something Monday evening , according to a Senate source ."
pcc_eng_16_089.7889_x1437558_29:5-6-7,yet,final,yet_final,not,not_yet_final,"the exact punishment is not yet final , the people added .","The exact punishment is not yet final , the people added ."
