hit_id,bigram_lower,adj_form_lower,all_forms_lower,adv_form_lower,text_window,token_str
pcc_eng_28_074.7475_x1192831_206:29-30,any_better,better,(+)_any_better,any,and we will see if it was any better than oral antibiotics at really reaching,"We have two more weeks to go , and then our first 28 - day course of Cayston will be done and we will see if it was any better than oral antibiotics at really reaching deep and killing whatever 's been making him sick since September ."
pcc_eng_13_069.8955_x1113703_03:11-12,any_better,better,(+)_any_better,any,baseball enthusiast i dont think it gets any better than watching two top 10 teams,"As a college baseball enthusiast I dont think it gets any better than watching two top 10 teams competing in arguably one of college baseballs most intense rivalries , battle it out at Fluor Field ( A Fenway Replica ) ."
pcc_eng_25_033.0171_x0518212_5:53-54,any_better,better,(+)_any_better,any,and can they possibly be fucking them any better than they fuck girls like me,"I realize that most of my sex is transactional , which by its nature as a service means that the focus is often ( and often rightly ) on creating a good experience for my client , but these men have wives and lovers , and can they possibly be fucking them any better than they fuck girls like me ?"
pcc_eng_29_059.4833_x0944850_06:14-15,any_better,better,(+)_any_better,any,with mazzarri 's predecessor andrea stramaccioni was any better .,Cassano was asked if his relationship with Mazzarri 's predecessor Andrea Stramaccioni was any better .
nyt_eng_19981022_0140_18:4-5,any_better,better,(+)_any_better,any,is he truly any better than jackie ? in the picture,"is he truly any better than Jackie ? In the picture 's most harrowing scene , he instigates the kidnapping of an African-American who has committed the unpardonable sin of walking on his turf ."
pcc_eng_13_029.5171_x0461182_158:10-11,any_better,better,(+)_any_better,any,"well , if it makes you feel any better , i listened to one of","Viola : Well , if it makes you feel any better , I listened to one of your songs like five times yesterday because I was in a really horrible mood , and it helped me feel better ."
pcc_eng_21_018.3867_x0280746_29:7-8,any_better,better,(+)_any_better,any,""" if it makes you feel any better , i download tinder once a",""" If it makes you feel any better , I download Tinder once a month ."
pcc_eng_09_095.8826_x1535201_04:4-5,any_better,better,(+)_any_better,any,could timing be any better ?,Could timing be any better ?
pcc_eng_08_071.9596_x1148919_127:5-6,any_better,better,(+)_any_better,any,you cannot make it any better and we will be back for,You cannot make it any better and we will be back for sure .
pcc_eng_03_053.2456_x0846379_41:4-5,any_better,better,(+)_any_better,any,how is it any better than the likes of sterling and,How is it any better than the likes of Sterling and the rest of the soulless suburbia ?
pcc_eng_22_025.4864_x0394874_06:09-10,any_better,better,(+)_any_better,any,"the tuffleye is different , is it any better or worse .","If the Tuffleye is different , is it any better or worse ."
pcc_eng_13_062.5493_x0994891_40:10-11,any_better,better,(+)_any_better,any,"six years later , are we doing any better ?","So , six years later , are we doing any better ?"
pcc_eng_20_077.7025_x1239246_29:18-19,any_better,better,(+)_any_better,any,they have and why would they fare any better now than before ?,"If it is the citizens , what is the leverage they have and why would they fare any better now than before ?"
pcc_eng_03_075.8584_x1212637_080:12-13,any_better,better,(+)_any_better,any,head - on by a drunk driver any better than being killed by a >,> Is being hit head - on by a drunk driver any better than being killed by a > terrorist ?
pcc_eng_18_080.8967_x1293663_032:09-10,any_better,better,(+)_any_better,any,"well , if it makes you feel any better , dan has n't shown much",""" Well , if it makes you feel any better , Dan has n't shown much interest in me lately either . """
pcc_eng_28_017.6204_x0268797_19:10-11,any_better,better,(+)_any_better,any,"sports fans , are these app stores any better than the carrier deck ?","And , sports fans , are these app stores any better than the carrier deck ?"
pcc_eng_16_094.2499_x1509583_03:7-8,any_better,better,(+)_any_better,any,"i mean , could things be any better than elton and beyonce working together","I mean , could things be any better than Elton and Beyonce working together ?"
pcc_eng_17_102.3816_x1638773_10:7-8,any_better,better,(+)_any_better,any,time will tell if it works any better than the others .,Time will tell if it works any better than the others .
pcc_eng_04_066.2608_x1054132_08:10-11,any_better,better,(+)_any_better,any,"of hur said "" if things get any better , more workers may have to","Bevus Fellhinder of Hur said "" If things get any better , more workers may have to be imported from Mexico ."
pcc_eng_15_012.9530_x0192869_070:7-8,any_better,better,(+)_any_better,any,is being ruled by other asians any better than being ruled by europeans ?,Is being ruled by other Asians any better than being ruled by Europeans ?
pcc_eng_00_106.2217_x1701961_43:4-5,any_better,better,(+)_any_better,any,if i knew any better or had read a review like,"If I knew any better or had read a review like this one , I most certainly would n't waste money on this ."
pcc_eng_27_070.4464_x1122853_27:10-11,any_better,better,(+)_any_better,any,"'s hard to see how it gets any better than that . """,""" It 's hard to see how it gets any better than that . """
pcc_eng_16_060.7135_x0966705_71:16-17,any_better,better,(+)_any_better,any,"' real world ' experience would be any better than one of the many ,","It 's nonsense to suggest that someone with ' real world ' experience would be any better than one of the many , many highly skilled people in the senior ranks of the public service ."
pcc_eng_09_071.7857_x1144965_11:8-9,any_better,better,(+)_any_better,any,if we return the favor are we any better than those we are killing ?,If we return the favor are we any better than those we are killing ?
pcc_eng_22_039.1962_x0617180_22:4-5,any_better,better,(+)_any_better,any,can life be any better ?,Can life be any better ?
pcc_eng_10_065.7524_x1046743_237:10-11,any_better,better,(+)_any_better,any,possibly make the publishers think this was any better than 98 % of the other,"What could possibly make the publishers think this was any better than 98 % of the other books out there ? """
pcc_eng_28_070.2043_x1119627_086:8-9,any_better,better,(+)_any_better,any,"just when i thought it could get any better , he turned me over and","Just when I thought it could get any better , he turned me over and pulled the condom off his dick and cummed right on my chest ."
pcc_eng_04_098.7970_x1580000_17:16-17,any_better,better,(+)_any_better,any,it 's hard to see him doing any better against the second-ranked fighter on the,"As impressive as Lamas as been lately , it 's hard to see him doing any better against the second-ranked fighter on the UFC 's pound-for-pound list ."
pcc_eng_23_102.9280_x1647369_19:20-21,any_better,better,(+)_any_better,any,", asked , "" how is this any better than guantanamo itself and the spur","And Chip Pitts , president of the Bill of Rights Defense Committee , asked , "" How is this any better than Guantanamo itself and the spur such approaches give to al - Qaeda ? """
pcc_eng_08_045.7763_x0724749_043:6-7,any_better,better,(+)_any_better,any,how does that make us any better than china and their systematic torture,How does that make us any better than China and their systematic torture and illegal imprisonment of Falun Gong practitioners ?
pcc_eng_26_036.5399_x0574425_07:6-7,any_better,better,(+)_any_better,any,"seriously , does it get any better than being bryce harper ?","Seriously , does it get any better than being Bryce Harper ?"
pcc_eng_15_052.3783_x0830452_12:8-9,any_better,better,(+)_any_better,any,i would be surprised if we did any better at all .,I would be surprised if we did any better at all .
pcc_eng_03_096.3440_x1543685_05:4-5,any_better,better,(+)_any_better,any,can gambling get any better & faster then this ?,Can gambling get any better & faster then this ?
pcc_eng_04_067.1459_x1068421_30:20-21,any_better,better,(+)_any_better,any,"and wondering if those prices will get any better , stop wondering and just buy","If you 're looking at an Activision bundle or a Eidos bundle and wondering if those prices will get any better , stop wondering and just buy it ."
pcc_eng_09_056.6159_x0899807_02:12-13,any_better,better,(+)_any_better,any,hard time imaging his dream weekend getting any better .,Allen Johnson has a hard time imaging his dream weekend getting any better .
pcc_eng_05_105.7052_x1693427_39:10-11,any_better,better,(+)_any_better,any,are the chances his tax accounting is any better than his campaign recordkeeping ?,But what are the chances his tax accounting is any better than his campaign recordkeeping ?
pcc_eng_12_084.4509_x1348327_267:15-16,any_better,better,(+)_any_better,any,about whether bitcoin would end up being any better than the old system if it,"She had come to have serious doubts about whether Bitcoin would end up being any better than the old system if it was dominated by the ruling class , which would be immune to any popular backlash , thanks to the lack of a central Bitcoin authority ."
pcc_eng_18_096.9802_x1554589_07:6-7,any_better,better,(+)_any_better,any,"so , is it really any better ?","So , is it really any better ?"
pcc_eng_25_037.1715_x0585491_53:29-30,any_better,better,(+)_any_better,any,"itself with shapiro , how was it any better for miami to do so ?","But here 's the problem with all that righteous indignation : if it was so bad for the NCAA to associate itself with Shapiro , how was it any better for Miami to do so ?"
pcc_eng_23_083.3891_x1331430_60:11-12,any_better,better,(+)_any_better,any,"embrace it , because it cannot get any better .","We have to embrace it , because it cannot get any better ."
pcc_eng_02_012.3004_x0182525_60:6-7,any_better,better,(+)_any_better,any,""" does that make us any better ?",""" Does that make us any better ?"
pcc_eng_04_079.7557_x1272238_08:3-4,any_better,better,(+)_any_better,any,are they any better than hybrids or cars run on,Are they any better than hybrids or cars run on alternative fuels or very efficient petrol cars ?
pcc_eng_23_053.7447_x0852339_24:11-12,any_better,better,(+)_any_better,any,faith that our second spraying has gone any better than the first .,I have little faith that our second spraying has gone any better than the first .
pcc_eng_16_038.1263_x0600837_05:8-9,any_better,better,(+)_any_better,any,will that do anything to make it any better ?,Will that do anything to make it any better ?
pcc_eng_13_004.7071_x0059775_071:17-18,any_better,better,(+)_any_better,any,"driven databases , but are the results any better -- really ?","Nowadays , we survey and poll with computer - driven databases , but are the results any better -- really ?"
pcc_eng_29_023.1271_x0357164_4:21-22,any_better,better,(+)_any_better,any,"arrived friday am , you cannot get any better than that !","The fastest service ever experienced with online shopping , ordered Thursday am , arrived Friday am , you cannot get any better than that !"
pcc_eng_29_067.0309_x1066795_11:30-31,any_better,better,(+)_any_better,any,month to see if we could do any better than the hapless british journalist .,"To get to the bottom of this important Jewish story , this reporter flew from Los Angeles to New York earlier this month to see if we could do any better than the hapless British journalist ."
pcc_eng_04_057.3300_x0909745_10:26-27,any_better,better,(+)_any_better,any,"are too stupid and backwards to know any better ; instead he remarks that ""","Frazer was much too genteel to state plainly that "" primitive "" races believe in magic because they are too stupid and backwards to know any better ; instead he remarks that "" a savage hardly conceives the distinction commonly drawn by more advanced peoples between the natural and the supernatural . """
pcc_eng_09_061.4273_x0977666_11:10-11,any_better,better,(+)_any_better,any,really curious to see if republicans do any better .,I 'm really curious to see if Republicans do any better .
pcc_eng_05_073.8885_x1179634_54:4-5,any_better,better,(+)_any_better,any,will it be any better on the mainland ?,Will it be any better on the mainland ?
pcc_eng_16_017.9475_x0274623_03:6-7,any_better,better,(+)_any_better,any,does it make you feel any better than the creators of lost never,Does it make you feel any better than the creators of Lost never had any intention of telling you what the hell was up with that random polar bear ?
pcc_eng_22_018.6147_x0283987_15:16-17,any_better,better,(+)_any_better,any,"looks , cannot be expected to perform any better than speed limits , and having","The Crosscage , for all its devilish good looks , cannot be expected to perform any better than speed limits , and having no extra performance up your sleeve"
pcc_eng_29_054.0198_x0856579_158:8-9,any_better,better,(+)_any_better,any,"but under close analysis , is escobar any better ?","But under close analysis , is Escobar any better ?"
pcc_eng_00_042.8306_x0676029_039:6-7,any_better,better,(+)_any_better,any,whether he handles those situations any better in 2013 remains to be seen,"Whether he handles those situations any better in 2013 remains to be seen , but he will certainly be tested . """
pcc_eng_01_025.4697_x0395833_08:4-5,any_better,better,(+)_any_better,any,could it get any better than classic fried green tomatoes ?,Could it get any better than classic fried green tomatoes ?
pcc_eng_19_100.5248_x1609260_8:7-8,any_better,better,(+)_any_better,any,"seriously jta , you can do any better than that ? )","Seriously JTA , you can do any better than that ? )"
pcc_eng_05_063.1333_x1005301_100:16-17,any_better,better,(+)_any_better,any,"who 's to say that mozart is any better than a pepsi-cola jingle ? ""","Needleman once asked the rhetorical question : "" Who 's to say that Mozart is any better than a Pepsi-Cola jingle ? """
pcc_eng_13_024.2773_x0376298_19:6-7,any_better,better,(+)_any_better,any,do you think it 's any better or worse off because hungary does,Do you think it 's any better or worse off because Hungary does n't use the euro ?
pcc_eng_10_063.9838_x1018170_39:11-12,any_better,better,(+)_any_better,any,"possible alternative things , how many are any better ?","Of all the possible alternative things , how many are any better ?"
pcc_eng_04_096.4560_x1542309_60:6-7,any_better,better,(+)_any_better,any,if that makes you feel any better ...,If that makes you feel any better ...
pcc_eng_26_035.1443_x0551878_53:13-14,any_better,better,(+)_any_better,any,to find out if the u.s. fared any better in 2016 than in 2015 next,"We will continue our journey to find out if the U.S. fared any better in 2016 than in 2015 next week with "" Human Rights Watch : Criminal Justice in America , Part Three "" ."
pcc_eng_00_053.5346_x0849025_216:4-5,any_better,better,(+)_any_better,any,does life get any better than that - going to london,"Does life get any better than that - going to London , having your own show you made with your best friend about dinosaurs and then having a pizza truck whipping out pizzas all night long ?"
pcc_eng_21_095.8676_x1532744_039:10-11,any_better,better,(+)_any_better,any,we really get to know robert moses any better through it ?,But do we really get to know Robert Moses any better through it ?
pcc_eng_11_038.0853_x0600309_18:09-10,any_better,better,(+)_any_better,any,people wonder whether brand name medications are any better or even any different than their,Many people wonder whether brand name medications are any better or even any different than their generic equivalents .
pcc_eng_00_100.1384_x1603437_57:5-6,any_better,better,(+)_any_better,any,"was the latter option any better , denotatively and connotatively , than","Was the latter option any better , denotatively and connotatively , than the former ?"
