hit_id,bigram_lower,adj_form_lower,all_forms_lower,adv_form_lower,text_window,token_str
pcc_eng_27_015.9983_x0242712_07:21-22,that_impressive,impressive,(+)_that_impressive,that,is certainly attractive for large projects indicate that impressive .,"Many people are interested in a broad range of topics , and it is certainly attractive for large projects indicate that impressive ."
nyt_eng_19960626_0800_28:4-5,that_impressive,impressive,(+)_that_impressive,that,his talent is that impressive .,his talent is that impressive .
pcc_eng_06_025.8791_x0402679_21:5-6,that_impressive,impressive,(+)_that_impressive,that,"yes , it is that impressive .","Yes , it is that impressive ."
pcc_eng_10_048.0406_x0760939_24:32-33,that_impressive,impressive,(+)_that_impressive,that,"jailbroken i os devices , it 's that impressive .","If Live Papers continues to receive additional addon packs , then I can see this becoming the de facto standard for animated wallpaper on jailbroken i OS devices , it 's that impressive ."
pcc_eng_01_001.0197_x0000304_12:32-33,that_impressive,impressive,(+)_that_impressive,that,age of 16 - but let slip that impressive though the nhs op to reattach,"In a tantalising glimpse of the man that might have been , he spoke of the eye surgery that saved his sight at the age of 16 - but let slip that impressive though the NHS op to reattach his retina was , it was not the surgery that made the biggest impression on him so much as the booze trolley that came around the wards afterwards ."
pcc_eng_20_008.8676_x0127021_03:20-21,that_impressive,impressive,(+)_that_impressive,that,that has come very close to being that impressive .,And it 's after three years that we have driven a Tata that has come very close to being that impressive .
nyt_eng_20000118_0212_34:19-20,that_impressive,impressive,(+)_that_impressive,that,"'s a good chance if he 's that impressive . '' bart elliott , a","would he ever consider supporting Gore ? `` Yeah , there 's a good chance if he 's that impressive . '' Bart Elliott , a 20-year-old junior from Melcher-Dallas , said he was leaning toward Gore because of what the vice president had to say about rebuilding schools , connecting them to the Internet , and providing smaller classes ."
pcc_eng_08_094.7728_x1518047_29:24-25,that_impressive,impressive,(+)_that_impressive,that,"and the things that they did were that impressive either , and it really would","The Whistler , one of the things that I hated was how dull the characters felt and the things that they did were that impressive either , and it really would have livened things up if I could have gotten a laugh ."
nyt_eng_19980620_0139_25:3-4,that_impressive,impressive,(+)_that_impressive,that,he was that impressive . '',he was that impressive . ''
pcc_eng_15_092.6456_x1481204_09:13-14,that_impressive,impressive,(+)_that_impressive,that,new england and the colts havn't been that impressive so far .,But the game is in New England and the Colts havn't been that impressive so far .
pcc_eng_28_046.8093_x0741289_37:15-16,that_impressive,impressive,(+)_that_impressive,that,", but [ russell ] was just that impressive , that we just did n't",""" We normally look to get bigs , but [ Russell ] was just that impressive , that we just did n't feel right passing up on him ."
pcc_eng_13_008.3752_x0119082_7:13-14,that_impressive,impressive,(+)_that_impressive,that,have amazing quality of railing designs so that impressive in accommodating easy to climb up,Inground pool deck needs to have amazing quality of railing designs so that impressive in accommodating easy to climb up as well as fine decorative feature at the very same time .
pcc_eng_29_002.8559_x0029946_56:6-7,that_impressive,impressive,(+)_that_impressive,that,the skills really do seem that impressive .,The skills really do seem that impressive .
nyt_eng_20000118_0231_44:19-20,that_impressive,impressive,(+)_that_impressive,that,'s a good chance if he 's that impressive . '',"would he ever consider supporting Gore ? `` Yeah , there 's a good chance if he 's that impressive . ''"
pcc_eng_10_079.9646_x1276260_18:3-4,that_impressive,impressive,(+)_that_impressive,that,"they are that impressive , so these templates give you","They are that impressive , so these templates give you a great head -start for your business website immediately ."
pcc_eng_24_027.6994_x0431749_31:45-46,that_impressive,impressive,(+)_that_impressive,that,find after this because it 's just that impressive .,"We 'd recommend this room ideally for any experience level player , but keep in mind , if this is your first escape room experience , you might be disappointed by most of the escape rooms you find after this because it 's just that impressive ."
pcc_eng_07_098.4274_x1574487_49:14-15,that_impressive,impressive,(+)_that_impressive,that,etc ... but this game isnt really that impressive .,I love platformers and Mario Galaxy etc ... but this game isnt really that impressive .
