3162	POSMIR	as_simple
2304	POSMIR	more_important
1787	POSMIR	completely_different
1619	POSMIR	more_likely
1521	POSMIR	too_easy
1452	POSMIR	too_familiar
1300	POSMIR	very_different
1294	POSMIR	very_important
1240	POSMIR	even_better
1219	POSMIR	very_good
1075	POSMIR	more_difficult
1030	POSMIR	too_common
996	POSMIR	very_special
989	POSMIR	even_worse
905	POSMIR	more_interesting
815	POSMIR	too_much
810	POSMIR	very_close
734	POSMIR	really_good
722	POSMIR	very_difficult
720	POSMIR	more_serious
709	POSMIR	very_similar
683	POSMIR	entirely_different
666	POSMIR	too_busy
663	POSMIR	quite_different
639	POSMIR	more_expensive
572	POSMIR	very_happy
570	POSMIR	very_wrong
555	POSMIR	all_right
554	POSMIR	as_young
549	POSMIR	really_special
542	POSMIR	more_powerful
536	POSMIR	too_little
530	POSMIR	more_complex
530	POSMIR	much_better
530	POSMIR	very_interesting
515	POSMIR	as_good
512	POSMIR	much_bigger
511	POSMIR	as_important
506	POSMIR	very_excited
501	POSMIR	more_impressive
501	POSMIR	too_small
497	POSMIR	too_real
491	POSMIR	as_small
480	POSMIR	even_more
473	POSMIR	more_sinister
468	POSMIR	so_simple
464	POSMIR	too_aware
462	POSMIR	so_good
461	POSMIR	more_effective
456	POSMIR	completely_new
449	POSMIR	very_nice
437	POSMIR	totally_different
425	POSMIR	very_proud
418	POSMIR	pretty_good
417	POSMIR	more_complicated
413	POSMIR	as_little
406	POSMIR	seriously_wrong
404	POSMIR	more_remarkable
400	POSMIR	very_simple
391	POSMIR	too_late
388	POSMIR	so_different
386	POSMIR	so_excited
378	POSMIR	very_helpful
377	POSMIR	so_busy
377	POSMIR	too_big
374	POSMIR	as_close
368	POSMIR	more_valuable
363	POSMIR	very_friendly
351	POSMIR	so_happy
347	POSMIR	well_aware
345	POSMIR	much_more
340	POSMIR	terribly_wrong
335	POSMIR	so_nice
334	POSMIR	more_comfortable
331	POSMIR	more_special
329	POSMIR	so_beautiful
327	POSMIR	more_interested
327	POSMIR	too_happy
326	POSMIR	really_important
325	POSMIR	more_exciting
325	POSMIR	very_hard
317	POSMIR	still_alive
313	POSMIR	just_fine
310	POSMIR	much_larger
306	POSMIR	really_cool
304	POSMIR	more_substantial
301	POSMIR	less_expensive
298	POSMIR	more_dangerous
298	POSMIR	readily_available
296	POSMIR	too_high
294	POSMIR	very_exciting
291	POSMIR	too_low
290	POSMIR	entirely_new
287	POSMIR	really_excited
285	POSMIR	too_good
279	POSMIR	as_big
276	POSMIR	as_many
276	POSMIR	more_fun
275	POSMIR	so_close
273	POSMIR	even_impossible
273	POSMIR	much_worse
272	POSMIR	as_complex
272	POSMIR	very_easy
271	POSMIR	truly_special
270	POSMIR	more_specific
268	POSMIR	so_small
266	POSMIR	too_expensive
266	POSMIR	too_young
265	POSMIR	very_positive
263	POSMIR	really_bad
260	POSMIR	more_meaningful
259	POSMIR	as_large
259	POSMIR	more_significant
259	POSMIR	very_small
255	POSMIR	more_challenging
255	POSMIR	very_high
252	POSMIR	slightly_different
251	POSMIR	so_young
245	POSMIR	very_supportive
244	POSMIR	too_close
243	POSMIR	also_available
243	POSMIR	really_nice
242	POSMIR	so_bad
241	POSMIR	too_cold
240	POSMIR	more_subtle
239	POSMIR	too_clear
237	POSMIR	now_available
235	POSMIR	so_important
233	POSMIR	very_expensive
233	POSMIR	very_funny
228	POSMIR	very_bad
228	POSMIR	very_serious
226	POSMIR	less_likely
226	POSMIR	very_best
226	POSMIR	very_strange
224	POSMIR	just_curious
222	POSMIR	more_efficient
221	POSMIR	much_easier
221	POSMIR	so_friendly
221	POSMIR	well_worth
220	POSMIR	too_hard
219	POSMIR	more_appropriate
219	POSMIR	most_likely
219	POSMIR	too_willing
218	POSMIR	too_eager
216	POSMIR	more_personal
213	POSMIR	more_accurate
213	POSMIR	more_concerned
213	POSMIR	more_useful
213	POSMIR	so_great
212	POSMIR	quite_good
212	POSMIR	too_short
211	POSMIR	totally_new
209	POSMIR	truly_unique
206	POSMIR	as_basic
203	POSMIR	more_surprising
203	POSMIR	so_easy
202	POSMIR	easily_accessible
200	POSMIR	more_akin
200	POSMIR	really_hard
198	POSMIR	more_enjoyable
198	POSMIR	too_tired
198	POSMIR	very_clear
197	POSMIR	as_high
197	POSMIR	most_important
197	POSMIR	really_great
195	POSMIR	only_available
195	POSMIR	really_interesting
194	POSMIR	even_higher
194	POSMIR	too_many
193	POSMIR	as_easy
193	POSMIR	more_successful
193	POSMIR	so_special
192	POSMIR	very_popular
191	POSMIR	too_old
190	POSMIR	equally_important
190	POSMIR	more_productive
187	POSMIR	very_large
185	POSMIR	so_proud
184	POSMIR	more_attractive
183	POSMIR	too_large
181	POSMIR	far_worse
181	POSMIR	very_busy
180	POSMIR	very_specific
178	POSMIR	very_familiar
178	POSMIR	very_new
178	POSMIR	very_strong
176	POSMIR	so_new
175	POSMIR	so_hard
174	POSMIR	very_interested
173	POSMIR	more_profound
173	POSMIR	too_slow
171	POSMIR	just_interested
171	POSMIR	very_pleased
170	POSMIR	as_bad
170	POSMIR	more_popular
169	POSMIR	too_hot
168	POSMIR	more_beautiful
168	POSMIR	too_obvious
166	POSMIR	mentally_ill
165	POSMIR	altogether_different
165	POSMIR	very_old
164	POSMIR	too_rare
164	POSMIR	very_personal
163	POSMIR	so_big
162	POSMIR	more_precise
162	POSMIR	very_low
162	POSMIR	very_professional
161	POSMIR	really_big
158	POSMIR	more_affordable
158	POSMIR	very_useful
156	POSMIR	very_young
155	POSMIR	more_appealing
155	POSMIR	more_compelling
153	POSMIR	completely_free
152	POSMIR	just_plain
152	POSMIR	more_relevant
152	POSMIR	more_severe
152	POSMIR	very_unique
151	POSMIR	even_free
151	POSMIR	more_intense
151	POSMIR	really_wrong
151	POSMIR	so_kind
150	POSMIR	far_better
150	POSMIR	more_poignant
150	POSMIR	too_lazy
147	POSMIR	too_difficult
146	POSMIR	very_active
145	POSMIR	much_greater
143	POSMIR	very_powerful
141	POSMIR	more_advanced
141	POSMIR	too_apparent
140	POSMIR	closely_related
140	POSMIR	more_permanent
140	POSMIR	very_poor
139	POSMIR	more_common
139	POSMIR	very_sad
137	POSMIR	even_bigger
137	POSMIR	very_impressed
136	POSMIR	just_right
136	POSMIR	more_creative
136	POSMIR	very_satisfied
135	POSMIR	pretty_cool
135	POSMIR	very_concerned
135	POSMIR	very_real
134	POSMIR	more_positive
134	POSMIR	really_happy
134	POSMIR	relatively_new
133	POSMIR	fundamentally_wrong
133	POSMIR	much_higher
133	POSMIR	still_available
132	POSMIR	as_few
132	POSMIR	more_modern
131	POSMIR	very_careful
130	POSMIR	extremely_difficult
130	POSMIR	more_real
129	POSMIR	directly_related
129	POSMIR	most_difficult
129	POSMIR	too_human
128	POSMIR	extremely_important
126	POSMIR	too_afraid
126	POSMIR	very_big
126	POSMIR	very_cool
124	POSMIR	so_lucky
123	POSMIR	pretty_close
123	POSMIR	very_rare
122	POSMIR	even_lower
122	POSMIR	far_greater
122	POSMIR	so_supportive
121	POSMIR	as_short
121	POSMIR	more_familiar
121	POSMIR	more_traditional
121	POSMIR	so_wonderful
120	POSMIR	more_urgent
119	POSMIR	more_satisfying
119	POSMIR	so_amazing
119	POSMIR	so_strong
119	POSMIR	very_confusing
118	POSMIR	even_dangerous
118	POSMIR	just_happy
118	POSMIR	more_sophisticated
117	POSMIR	even_greater
117	POSMIR	more_dramatic
117	POSMIR	very_grateful
116	POSMIR	as_much
116	POSMIR	quite_difficult
116	POSMIR	so_helpful
115	POSMIR	more_obvious
115	POSMIR	very_beautiful
114	POSMIR	more_amazing
114	POSMIR	much_deeper
114	POSMIR	really_exciting
114	POSMIR	really_fun
113	POSMIR	more_convenient
113	POSMIR	more_painful
113	POSMIR	more_unique
113	POSMIR	more_vulnerable
112	POSMIR	more_fundamental
112	POSMIR	too_quick
112	POSMIR	too_scared
112	POSMIR	very_complex
111	POSMIR	more_disturbing
111	POSMIR	so_difficult
110	POSMIR	too_complicated
110	POSMIR	too_weak
109	POSMIR	even_fatal
109	POSMIR	really_different
109	POSMIR	very_successful
108	POSMIR	as_old
108	POSMIR	more_suitable
108	POSMIR	radically_different
108	POSMIR	very_sensitive
107	POSMIR	very_clean
106	POSMIR	really_close
106	POSMIR	very_kind
105	POSMIR	brand_new
105	POSMIR	more_practical
105	POSMIR	quite_simple
105	POSMIR	too_strong
105	POSMIR	very_effective
105	POSMIR	very_likely
105	POSMIR	very_short
104	POSMIR	pretty_special
104	POSMIR	very_dangerous
103	POSMIR	as_complicated
103	POSMIR	more_critical
102	POSMIR	as_mundane
102	POSMIR	too_long
101	POSMIR	already_familiar
101	POSMIR	quite_special
101	POSMIR	so_familiar
101	POSMIR	so_stupid
100	POSMIR	more_open
99	POSMIR	quite_large
99	POSMIR	so_powerful
99	POSMIR	very_aware
98	POSMIR	more_tangible
97	POSMIR	even_possible
97	POSMIR	extremely_helpful
97	POSMIR	just_better
97	POSMIR	more_necessary
97	POSMIR	more_willing
97	POSMIR	much_smaller
97	POSMIR	so_lovely
96	POSMIR	more_intriguing
96	POSMIR	more_memorable
96	POSMIR	really_innovative
95	POSMIR	most_effective
95	POSMIR	pretty_excited
95	POSMIR	too_stupid
95	POSMIR	too_true
95	POSMIR	very_open
94	POSMIR	much_different
94	POSMIR	so_exciting
94	POSMIR	so_unique
94	POSMIR	too_complex
94	POSMIR	very_comfortable
93	POSMIR	more_exotic
93	POSMIR	much_harder
93	POSMIR	pretty_easy
93	POSMIR	so_perfect
93	POSMIR	so_personal
93	POSMIR	so_sweet
93	POSMIR	too_heavy
93	POSMIR	very_complicated
92	POSMIR	more_aware
92	POSMIR	more_rewarding
92	POSMIR	so_large
